img,class,xmin,xmax,ymin,ymax
0b21f0579d247c855e05405d3ed805c1#201205251240_frame565.txt,13,258,290,332,371
0b21f0579d247c855e05405d3ed805c1#201205251240_frame566.txt,13,375,421,370,427
0b21f0579d247c855e05405d3ed805c1#201205251240_frame566.txt,13,305,349,345,393
0b21f0579d247c855e05405d3ed805c1#201205251240_frame566.txt,13,258,290,332,372
0b21f0579d247c855e05405d3ed805c1#201205251240_frame567.txt,13,379,425,369,426
0b21f0579d247c855e05405d3ed805c1#201205251240_frame567.txt,13,306,351,340,388
0b21f0579d247c855e05405d3ed805c1#201205251240_frame567.txt,13,258,291,334,374
0b21f0579d247c855e05405d3ed805c1#201205251240_frame568.txt,13,260,292,335,374
0b21f0579d247c855e05405d3ed805c1#201205251240_frame568.txt,13,306,351,342,390
0b21f0579d247c855e05405d3ed805c1#201205251240_frame568.txt,13,379,425,369,426
0b21f0579d247c855e05405d3ed805c1#201205251240_frame569.txt,13,391,430,374,423
0b21f0579d247c855e05405d3ed805c1#201205251240_frame569.txt,13,308,352,342,390
0b21f0579d247c855e05405d3ed805c1#201205251240_frame569.txt,13,254,287,338,378
0b21f0579d247c855e05405d3ed805c1#201205251240_frame570.txt,13,396,432,375,423
0b21f0579d247c855e05405d3ed805c1#201205251240_frame570.txt,13,312,356,324,372
0b21f0579d247c855e05405d3ed805c1#201205251240_frame570.txt,13,248,280,338,377
0b21f0579d247c855e05405d3ed805c1#201205251240_frame571.txt,13,397,444,376,424
0b21f0579d247c855e05405d3ed805c1#201205251240_frame571.txt,13,318,362,321,363
0b21f0579d247c855e05405d3ed805c1#201205251240_frame571.txt,13,244,277,343,383
0b21f0579d247c855e05405d3ed805c1#201205251240_frame572.txt,13,409,455,384,423
0b21f0579d247c855e05405d3ed805c1#201205251240_frame572.txt,13,330,374,310,352
0b21f0579d247c855e05405d3ed805c1#201205251240_frame572.txt,13,236,268,344,384
0b21f0579d247c855e05405d3ed805c1#201205251240_frame573.txt,13,414,470,384,423
0b21f0579d247c855e05405d3ed805c1#201205251240_frame573.txt,13,329,388,307,350
0b21f0579d247c855e05405d3ed805c1#201205251240_frame573.txt,13,230,263,349,389
0b21f0579d247c855e05405d3ed805c1#201205251240_frame574.txt,13,226,258,350,390
0b21f0579d247c855e05405d3ed805c1#201205251240_frame574.txt,13,335,394,302,344
0b21f0579d247c855e05405d3ed805c1#201205251240_frame574.txt,13,430,486,369,408
0b21f0579d247c855e05405d3ed805c1#201205251240_frame575.txt,13,427,490,361,403
0b21f0579d247c855e05405d3ed805c1#201205251240_frame575.txt,13,335,394,295,338
0b21f0579d247c855e05405d3ed805c1#201205251240_frame575.txt,13,222,255,350,389
0b21f0579d247c855e05405d3ed805c1#201205251240_frame576.txt,13,437,500,337,379
0b21f0579d247c855e05405d3ed805c1#201205251240_frame576.txt,13,345,404,290,333
0b21f0579d247c855e05405d3ed805c1#201205251240_frame577.txt,13,346,406,292,335
0b21f0579d247c855e05405d3ed805c1#201205251240_frame577.txt,13,437,500,328,370
0b21f0579d247c855e05405d3ed805c1#201205251240_frame578.txt,13,352,412,292,335
0b21f0579d247c855e05405d3ed805c1#201205251240_frame578.txt,13,437,500,324,368
0b21f0579d247c855e05405d3ed805c1#201205251240_frame578.txt,13,201,237,336,384
0b21f0579d247c855e05405d3ed805c1#201205251240_frame579.txt,13,207,243,342,390
0b21f0579d247c855e05405d3ed805c1#201205251240_frame579.txt,13,372,417,298,341
0b21f0579d247c855e05405d3ed805c1#201205251240_frame579.txt,13,443,506,318,362
0b21f0579d247c855e05405d3ed805c1#201205251240_frame579.txt,7,151,174,203,226
0b21f0579d247c855e05405d3ed805c1#201205251240_frame580.txt,13,441,504,311,360
0b21f0579d247c855e05405d3ed805c1#201205251240_frame580.txt,13,380,425,296,338
0b21f0579d247c855e05405d3ed805c1#201205251240_frame580.txt,13,220,256,334,382
0b21f0579d247c855e05405d3ed805c1#201205251240_frame580.txt,7,143,166,198,221
0b21f0579d247c855e05405d3ed805c1#201205251240_frame581.txt,13,443,505,313,362
0b21f0579d247c855e05405d3ed805c1#201205251240_frame581.txt,13,382,426,296,339
0b21f0579d247c855e05405d3ed805c1#201205251240_frame581.txt,13,221,272,336,384
0b21f0579d247c855e05405d3ed805c1#201205251240_frame581.txt,7,145,167,200,223
0b21f0579d247c855e05405d3ed805c1#201205251240_frame582.txt,13,455,506,314,362
0b21f0579d247c855e05405d3ed805c1#201205251240_frame582.txt,13,392,428,299,339
0b21f0579d247c855e05405d3ed805c1#201205251240_frame582.txt,13,242,275,335,374
0b21f0579d247c855e05405d3ed805c1#201205251240_frame582.txt,7,145,168,200,224
0b21f0579d247c855e05405d3ed805c1#201205251240_frame583.txt,13,457,507,314,363
0b21f0579d247c855e05405d3ed805c1#201205251240_frame583.txt,13,393,428,301,341
0b21f0579d247c855e05405d3ed805c1#201205251240_frame583.txt,13,243,286,335,383
0b21f0579d247c855e05405d3ed805c1#201205251240_frame583.txt,7,137,160,200,223
0b21f0579d247c855e05405d3ed805c1#201205251240_frame584.txt,13,256,292,338,378
0b21f0579d247c855e05405d3ed805c1#201205251240_frame584.txt,13,457,508,316,365
0b21f0579d247c855e05405d3ed805c1#201205251240_frame584.txt,13,394,430,302,341
0b21f0579d247c855e05405d3ed805c1#201205251240_frame584.txt,7,139,161,200,224
0b21f0579d247c855e05405d3ed805c1#201205251240_frame585.txt,13,257,315,339,389
0b21f0579d247c855e05405d3ed805c1#201205251240_frame585.txt,13,395,430,302,342
0b21f0579d247c855e05405d3ed805c1#201205251240_frame585.txt,13,459,509,317,365
0b21f0579d247c855e05405d3ed805c1#201205251240_frame585.txt,7,133,156,198,221
0b21f0579d247c855e05405d3ed805c1#201205251240_frame586.txt,13,281,316,340,382
0b21f0579d247c855e05405d3ed805c1#201205251240_frame586.txt,13,396,432,304,344
0b21f0579d247c855e05405d3ed805c1#201205251240_frame586.txt,13,459,510,317,366
0b21f0579d247c855e05405d3ed805c1#201205251240_frame586.txt,7,131,154,197,221
0b21f0579d247c855e05405d3ed805c1#201205251240_frame587.txt,13,293,343,326,376
0b21f0579d247c855e05405d3ed805c1#201205251240_frame587.txt,13,398,434,296,335
0b21f0579d247c855e05405d3ed805c1#201205251240_frame587.txt,13,472,509,318,362
0b21f0579d247c855e05405d3ed805c1#201205251240_frame587.txt,7,133,155,198,221
0b21f0579d247c855e05405d3ed805c1#201205251240_frame588.txt,13,305,355,323,374
0b21f0579d247c855e05405d3ed805c1#201205251240_frame588.txt,13,399,435,296,336
0b21f0579d247c855e05405d3ed805c1#201205251240_frame588.txt,13,473,511,327,363
0b21f0579d247c855e05405d3ed805c1#201205251240_frame588.txt,7,129,152,197,221
0b21f0579d247c855e05405d3ed805c1#201205251240_frame589.txt,13,331,381,314,364
0b21f0579d247c855e05405d3ed805c1#201205251240_frame589.txt,13,409,445,292,332
0b21f0579d247c855e05405d3ed805c1#201205251240_frame589.txt,7,131,153,198,221
0b21f0579d247c855e05405d3ed805c1#201205251240_frame590.txt,13,347,397,311,361
0b21f0579d247c855e05405d3ed805c1#201205251240_frame590.txt,13,418,454,299,339
0b21f0579d247c855e05405d3ed805c1#201205251240_frame590.txt,7,127,149,200,223
0b21f0579d247c855e05405d3ed805c1#201205251240_frame591.txt,13,360,410,297,347
0b21f0579d247c855e05405d3ed805c1#201205251240_frame591.txt,13,480,504,305,358
0b21f0579d247c855e05405d3ed805c1#201205251240_frame591.txt,7,129,152,197,221
0b21f0579d247c855e05405d3ed805c1#201205251240_frame592.txt,13,379,405,293,343
0b21f0579d247c855e05405d3ed805c1#201205251240_frame592.txt,13,480,504,299,352
0b21f0579d247c855e05405d3ed805c1#201205251240_frame592.txt,7,127,150,197,220
0b21f0579d247c855e05405d3ed805c1#201205251240_frame593.txt,13,380,406,293,344
0b21f0579d247c855e05405d3ed805c1#201205251240_frame593.txt,13,478,502,300,353
0b21f0579d247c855e05405d3ed805c1#201205251240_frame593.txt,7,129,151,197,221
0b21f0579d247c855e05405d3ed805c1#201205251240_frame594.txt,13,480,504,302,355
0b21f0579d247c855e05405d3ed805c1#201205251240_frame594.txt,13,385,411,291,341
0b21f0579d247c855e05405d3ed805c1#201205251240_frame594.txt,7,129,152,198,221
0b21f0579d247c855e05405d3ed805c1#201205251240_frame595.txt,13,480,504,302,356
0b21f0579d247c855e05405d3ed805c1#201205251240_frame595.txt,7,127,150,197,220
0b21f0579d247c855e05405d3ed805c1#201205251240_frame596.txt,13,481,505,303,356
0b21f0579d247c855e05405d3ed805c1#201205251240_frame596.txt,7,456,481,186,213
0b21f0579d247c855e05405d3ed805c1#201205251240_frame597.txt,7,458,483,184,211
0b21f0579d247c855e05405d3ed805c1#201205251240_frame597.txt,13,482,506,305,358
0b21f0579d247c855e05405d3ed805c1#201205251240_frame598.txt,7,466,491,190,217
0b21f0579d247c855e05405d3ed805c1#201205251240_frame599.txt,7,472,496,193,220
0b21f0579d247c855e05405d3ed805c1#201205251240_frame6.txt,7,380,440,234,302
0b21f0579d247c855e05405d3ed805c1#201205251240_frame600.txt,7,475,499,201,228
0b21f0579d247c855e05405d3ed805c1#201205251240_frame601.txt,7,478,503,204,231
0b21f0579d247c855e05405d3ed805c1#201205251240_frame602.txt,7,486,511,208,235
0b21f0579d247c855e05405d3ed805c1#201205251240_frame603.txt,7,486,511,213,240
0b21f0579d247c855e05405d3ed805c1#201205251240_frame604.txt,13,478,519,279,339
0b21f0579d247c855e05405d3ed805c1#201205251240_frame604.txt,7,496,521,219,246
0b21f0579d247c855e05405d3ed805c1#201205251240_frame605.txt,13,374,414,284,328
0b21f0579d247c855e05405d3ed805c1#201205251240_frame605.txt,13,480,517,281,335
0b21f0579d247c855e05405d3ed805c1#201205251240_frame605.txt,7,496,521,223,250
0b21f0579d247c855e05405d3ed805c1#201205251240_frame606.txt,7,500,525,229,256
0b21f0579d247c855e05405d3ed805c1#201205251240_frame606.txt,13,475,513,275,328
0b21f0579d247c855e05405d3ed805c1#201205251240_frame606.txt,13,369,420,284,328
0b21f0579d247c855e05405d3ed805c1#201205251240_frame607.txt,13,371,421,284,329
0b21f0579d247c855e05405d3ed805c1#201205251240_frame607.txt,13,470,507,276,329
0b21f0579d247c855e05405d3ed805c1#201205251240_frame607.txt,7,502,526,234,261
0b21f0579d247c855e05405d3ed805c1#201205251240_frame608.txt,7,502,527,234,261
0b21f0579d247c855e05405d3ed805c1#201205251240_frame608.txt,13,471,509,272,326
0b21f0579d247c855e05405d3ed805c1#201205251240_frame608.txt,13,375,426,285,329
0b21f0579d247c855e05405d3ed805c1#201205251240_frame609.txt,13,387,437,284,328
0b21f0579d247c855e05405d3ed805c1#201205251240_frame609.txt,13,468,506,272,326
0b21f0579d247c855e05405d3ed805c1#201205251240_frame609.txt,7,504,528,235,262
0b21f0579d247c855e05405d3ed805c1#201205251240_frame610.txt,7,505,529,237,264
0b21f0579d247c855e05405d3ed805c1#201205251240_frame610.txt,13,470,507,273,326
0b21f0579d247c855e05405d3ed805c1#201205251240_frame610.txt,13,393,444,284,328
0b21f0579d247c855e05405d3ed805c1#201205251240_frame611.txt,13,397,447,285,329
0b21f0579d247c855e05405d3ed805c1#201205251240_frame611.txt,13,470,507,275,328
0b21f0579d247c855e05405d3ed805c1#201205251240_frame611.txt,7,510,534,232,259
0b21f0579d247c855e05405d3ed805c1#201205251240_frame7.txt,7,386,446,234,302
0b21f0579d247c855e05405d3ed805c1#201205251240_frame8.txt,7,392,452,236,304
0b21f0579d247c855e05405d3ed805c1#201205251240_frame9.txt,7,394,454,238,314
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame211.txt,5,458,568,312,372
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame212.txt,5,470,578,313,371
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame213.txt,5,392,448,113,152
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame213.txt,5,470,578,313,371
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame23.txt,5,150,222,123,183
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame23.txt,5,318,370,172,220
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame23.txt,5,279,309,182,221
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame23.txt,5,208,392,-47,77
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame24.txt,8,318,370,172,220
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame24.txt,8,279,309,182,221
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame24.txt,5,158,222,126,182
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame24.txt,8,431,493,96,132
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame25.txt,5,158,222,128,185
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame25.txt,8,326,378,172,220
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame25.txt,8,279,309,182,221
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame25.txt,8,428,490,96,132
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame26.txt,5,164,228,130,184
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame26.txt,8,322,376,162,210
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame26.txt,8,428,496,91,131
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame27.txt,8,431,493,90,128
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame27.txt,8,322,376,162,210
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame27.txt,5,168,232,138,192
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame28.txt,8,431,493,90,128
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame28.txt,8,321,375,166,214
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame28.txt,5,168,244,141,195
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame34.txt,8,434,464,98,137
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame34.txt,8,354,404,140,191
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame34.txt,8,308,356,179,223
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame34.txt,8,260,292,179,211
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame34.txt,5,172,256,137,199
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame35.txt,5,176,260,132,194
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame35.txt,5,260,292,179,211
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame35.txt,5,354,404,140,191
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame35.txt,5,308,356,179,223
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame35.txt,2,156,192,29,67
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame36.txt,2,144,194,28,64
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame36.txt,5,187,257,132,192
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame36.txt,5,260,292,179,211
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame36.txt,5,311,361,173,223
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame36.txt,5,354,404,131,181
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame37.txt,2,144,194,28,64
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame37.txt,5,187,257,129,189
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame37.txt,5,260,292,180,212
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame37.txt,5,311,361,173,223
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame37.txt,5,354,404,132,182
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame38.txt,5,311,361,168,218
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame38.txt,5,348,398,128,179
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame38.txt,5,264,296,182,215
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame38.txt,5,180,240,120,180
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame38.txt,2,149,195,30,66
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame39.txt,5,350,388,116,162
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame39.txt,5,313,363,164,215
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame39.txt,5,268,300,182,215
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame39.txt,5,172,232,116,180
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame39.txt,2,153,195,36,72
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame40.txt,5,170,222,113,181
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame40.txt,5,312,368,164,215
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame40.txt,2,155,197,36,72
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame41.txt,5,156,208,108,176
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame41.txt,5,316,360,162,212
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame41.txt,2,153,199,36,72
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame42.txt,5,314,358,158,209
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame42.txt,5,142,192,107,175
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame42.txt,2,172,208,35,68
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame43.txt,5,314,358,158,209
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame43.txt,5,138,174,107,170
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame43.txt,5,313,351,97,143
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame43.txt,2,178,214,35,68
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame44.txt,5,316,370,140,192
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame44.txt,5,107,161,92,167
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame44.txt,2,188,224,31,65
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame45.txt,5,309,363,140,192
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame45.txt,5,54,138,92,168
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame45.txt,2,188,224,31,65
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame46.txt,5,302,356,143,194
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame46.txt,5,35,133,93,171
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame46.txt,2,204,248,29,62
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame47.txt,5,7,129,90,164
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame47.txt,5,288,346,143,194
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame47.txt,2,218,266,25,59
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame48.txt,5,285,343,137,188
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame48.txt,5,2,114,89,163
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame48.txt,2,232,280,13,47
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame49.txt,5,285,343,136,190
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame49.txt,5,2,98,89,158
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame49.txt,2,236,284,13,47
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame96.txt,5,458,568,308,360
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame96.txt,5,266,310,105,159
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame96.txt,5,402,458,3,39
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame96.txt,5,62,108,98,150
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame97.txt,5,444,554,307,365
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame97.txt,5,270,310,115,167
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame97.txt,5,73,119,98,150
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame97.txt,5,400,456,1,35
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame0.txt,5,34,98,192,261
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1.txt,5,34,98,192,261
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame10.txt,5,2,76,170,252
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1000.txt,5,131,213,56,117
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1000.txt,3,180,224,121,206
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1001.txt,5,93,197,56,117
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1001.txt,3,162,212,123,216
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1002.txt,5,93,197,56,117
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1002.txt,3,162,212,123,216
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1003.txt,5,84,188,55,116
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1003.txt,3,142,210,131,216
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1004.txt,5,84,188,55,116
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1004.txt,3,142,210,131,216
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1005.txt,5,84,188,55,116
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1005.txt,3,142,210,131,216
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1006.txt,5,76,165,55,116
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1006.txt,3,142,210,131,216
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1007.txt,5,82,166,55,116
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1007.txt,3,142,210,131,216
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1008.txt,5,64,136,54,117
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1008.txt,3,126,198,146,235
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1009.txt,5,64,136,54,117
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1009.txt,3,126,198,146,235
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1010.txt,5,64,136,54,117
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1010.txt,3,126,198,146,235
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1011.txt,5,56,129,54,117
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1011.txt,3,118,190,147,236
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1012.txt,5,56,129,54,117
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1012.txt,3,118,190,147,236
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1013.txt,5,56,129,54,117
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1013.txt,3,118,190,147,236
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1014.txt,5,56,129,54,117
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1014.txt,3,118,190,147,236
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1015.txt,5,56,129,54,117
2a69f2ad271728c99a849d679745492e#201201170710_s3_2_frame1015.txt,3,118,190,147,236
