,img,class,cls_conf,obj_conf,xmin,xmax,ymin,ymax,iou,label
1012,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame17.txt,3,0.696041,0.763053,500,600,9,98,0.923370834217788,1.0
1013,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame18.txt,3,0.285497,0.286068,381,421,203,242,0.9603305785123966,1.0
1014,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame18.txt,3,0.732506,0.737533,512,640,22,128,0.7972602739726027,1.0
1015,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame19.txt,1,0.430586,0.546049,536,640,24,126,0.8188243406309256,1.0
1016,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame19.txt,3,0.709377,0.721133,536,640,25,128,0.7962053193291545,1.0
1017,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame192.txt,8,0.66249,0.67016,40,141,332,479,1.9688380281690139,-5.0
1018,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame193.txt,8,0.52016,0.52822,19,159,302,462,0.7696347208278631,8.0
1019,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame194.txt,8,0.673405,0.676466,11,169,286,443,0.8268960674157303,8.0
1020,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame195.txt,3,0.498988,0.620901,12,162,290,416,0.8373851971907077,8.0
1021,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame195.txt,8,0.58063,0.630404,8,166,287,416,0.8630076645229495,8.0
1027,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame212.txt,1,0.603221,0.703611,439,557,120,228,0.9023539668700958,3.0
1028,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame25.txt,7,0.26052,0.261542,238,282,246,288,0.661016949152542,7.0
1029,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame255.txt,3,0.358834,0.36269,483,526,157,208,1.0234400792340703,-5.0
1030,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame259.txt,3,0.289926,0.292293,365,416,79,139,0.6438232642019837,-5.0
1032,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame261.txt,3,0.356096,0.357918,305,352,41,104,2.332133676092544,-5.0
1033,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame262.txt,3,0.686585,0.688307,277,351,22,79,19.27461139896368,-5.0
1034,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame263.txt,3,0.408613,0.412514,499,547,131,164,178.09999999999553,1.0
1035,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame263.txt,3,0.763938,0.769096,278,362,18,78,2.7797202797202787,-5.0
1036,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame264.txt,3,0.306663,0.445359,288,388,21,80,0.7559697146185206,1.0
1037,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame264.txt,4,0.396534,0.538865,292,380,21,80,1.1983512365725704,-5.0
1039,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame265.txt,3,0.47842,0.517628,316,396,37,103,0.7154471544715446,1.0
1040,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame266.txt,3,0.311351,0.658765,317,400,44,112,0.866241021548284,1.0
1041,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame267.txt,3,0.704339,0.708971,323,386,60,114,2.288659793814432,-5.0
1043,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame276.txt,8,0.599695,0.60297,233,303,237,293,0.6694796061884668,-4.0
1044,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame276.txt,3,0.735855,0.739056,403,453,193,230,0.8156966490299821,3.0
1045,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame277.txt,8,0.251682,0.253979,221,287,222,284,0.6642857142857141,-4.0
1046,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame277.txt,3,0.638347,0.641806,422,474,187,224,0.8483245149911813,3.0
1047,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame278.txt,3,0.643765,0.645689,430,483,183,222,0.7655555555555553,3.0
1048,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame284.txt,8,0.32621,0.360387,168,221,149,198,0.829157175398633,-4.0
1052,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame61.txt,3,0.725835,0.727149,371,426,92,141,1.2777151446824497,-5.0
1053,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame62.txt,3,0.746687,0.747971,362,415,90,140,0.9814814814814812,3.0
1054,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame98.txt,3,0.709621,0.712296,200,300,50,183,0.9468255121313379,3.0
1055,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame99.txt,8,0.364589,0.375822,135,201,131,191,0.7236842105263157,-4.0
1056,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame99.txt,3,0.702165,0.702296,182,314,33,176,0.8522107813446396,3.0
1057,fe16e25855b7fe76e58dd968b328e09b#201104140610_s8_4_frame100.txt,1,0.324609,0.61025,433,563,57,156,0.9503665241295051,9.0
1058,fe16e25855b7fe76e58dd968b328e09b#201104140610_s8_4_frame100.txt,3,0.416741,0.421674,435,553,57,155,0.8978856695379795,9.0
1059,fe16e25855b7fe76e58dd968b328e09b#201104140610_s8_4_frame100.txt,3,0.752858,0.754971,271,347,155,207,0.7742461287693561,-4.0
1060,fe16e25855b7fe76e58dd968b328e09b#201104140610_s8_4_frame101.txt,3,0.279742,0.439798,253,336,141,198,0.8453608247422679,-4.0
1061,fe16e25855b7fe76e58dd968b328e09b#201104140610_s8_4_frame101.txt,3,0.639518,0.645536,427,545,73,170,0.8515277138031628,9.0
1062,fe16e25855b7fe76e58dd968b328e09b#201104140610_s8_4_frame102.txt,5,0.501137,0.521699,223,301,127,175,0.7693588676103246,-4.0
1063,fe16e25855b7fe76e58dd968b328e09b#201104140610_s8_4_frame102.txt,3,0.668875,0.68174,405,529,93,188,0.9326032013479358,9.0
1064,fe16e25855b7fe76e58dd968b328e09b#201104140610_s8_4_frame103.txt,3,0.681758,0.688368,197,272,108,161,0.9175900277008309,-4.0
1065,fe16e25855b7fe76e58dd968b328e09b#201104140610_s8_4_frame104.txt,9,0.384376,0.650816,388,484,113,194,0.8415584415584414,9.0
1066,fe16e25855b7fe76e58dd968b328e09b#201104140610_s8_4_frame105.txt,9,0.318585,0.612114,371,465,125,200,0.9282092340539096,9.0
1067,fe16e25855b7fe76e58dd968b328e09b#201104140610_s8_4_frame105.txt,3,0.538187,0.548838,137,211,69,123,0.8121951219512193,-4.0
1068,fe16e25855b7fe76e58dd968b328e09b#201104140610_s8_4_frame106.txt,9,0.429235,0.674426,365,452,135,206,1.4953901506633682,-4.0
1069,fe16e25855b7fe76e58dd968b328e09b#201104140610_s8_4_frame106.txt,3,0.637244,0.643119,93,165,45,96,2.1003500583430568,9.0
1070,fe16e25855b7fe76e58dd968b328e09b#201104140610_s8_4_frame107.txt,3,0.2852,0.399713,356,448,141,209,3.330104610616039,-4.0
1071,fe16e25855b7fe76e58dd968b328e09b#201104140610_s8_4_frame108.txt,9,0.313403,0.569372,343,431,154,218,0.8811369509043926,9.0
1072,fe16e25855b7fe76e58dd968b328e09b#201104140610_s8_4_frame224.txt,3,0.271731,0.272952,455,505,97,136,0.8882175226586099,3.0
1073,fe16e25855b7fe76e58dd968b328e09b#201104140610_s8_4_frame224.txt,3,0.525263,0.5497,388,461,125,172,1.1893805309734509,3.0
1074,fe16e25855b7fe76e58dd968b328e09b#201104140610_s8_4_frame224.txt,3,0.561346,0.563446,526,586,23,71,2.0357142857142847,-4.0
1075,fe16e25855b7fe76e58dd968b328e09b#201104140610_s8_4_frame225.txt,7,0.27369,0.274207,284,321,198,246,1.1764705882352937,-4.0
1076,fe16e25855b7fe76e58dd968b328e09b#201104140610_s8_4_frame225.txt,3,0.559479,0.561754,543,598,40,91,0.895008605851979,3.0
1077,fe16e25855b7fe76e58dd968b328e09b#201104140610_s8_4_frame225.txt,3,0.608442,0.61234,476,526,80,117,0.8990634755463055,3.0
1078,fe16e25855b7fe76e58dd968b328e09b#201104140610_s8_4_frame225.txt,3,0.615487,0.641109,399,469,116,161,0.8401976935749587,-4.0
1079,fe16e25855b7fe76e58dd968b328e09b#201104140610_s8_4_frame226.txt,3,0.565576,0.568406,409,483,110,151,0.7907529722589166,-4.0
1081,fe16e25855b7fe76e58dd968b328e09b#201104140610_s8_4_frame227.txt,3,0.386326,0.387929,562,602,86,142,0.8411214953271026,-4.0
1082,fe16e25855b7fe76e58dd968b328e09b#201104140610_s8_4_frame227.txt,3,0.647288,0.650623,418,490,105,147,0.8817204301075267,-4.0
1083,fe16e25855b7fe76e58dd968b328e09b#201104140610_s8_4_frame228.txt,3,0.548761,0.552326,562,603,110,169,0.48888888888888876,-4.0
1084,fe16e25855b7fe76e58dd968b328e09b#201104140610_s8_4_frame228.txt,3,0.71306,0.716859,429,503,104,143,0.8809523809523807,-4.0
1086,fe16e25855b7fe76e58dd968b328e09b#201104140610_s8_4_frame230.txt,3,0.342941,0.345203,445,516,104,147,0.9354733049459545,-4.0
1087,fe16e25855b7fe76e58dd968b328e09b#201104140610_s8_4_frame96.txt,3,0.514308,0.517682,272,320,27,138,0.7956204379562043,-4.0
1088,fe16e25855b7fe76e58dd968b328e09b#201104140610_s8_4_frame96.txt,3,0.715204,0.71714,401,456,99,141,0.9166666666666663,3.0
